question,received_answer,expected_answer,tema,flag_original,flag_synthetic,flag_typo_injected,flag_informal,latency,type,score,tool
A medicação destinada ao tratamento da pressão alta é distribuída sem custo?,"Sim, os medicamentos para tratamento da pressão alta (hipertensão) que fazem parte do Programa Farmácia Popular são distribuídos gratuitamente à população. Entre os medicamentos disponíveis estão:

Atenolol
Amlodipina
Captopril
Propranolol
Hidroclorotiazida
Losartana
Enalapril
Espironolactona
Furosemida
Succinato de metoprolol

Para retirar, é necessário apresentar receita médica válida, documento de identificação e CPF na farmácia credenciada ao Programa Farmácia Popular.

Se quiser saber mais detalhes sobre como retirar, documentos necessários ou outros medicamentos disponíveis, posso ajudar! Tem mais alguma dúvida sobre o Programa Farmácia Popular ou sobre vacinação?","Sim. Os medicamentos de hipertensão que integram o elenco do Programa são gratuitos para a população, dentro da regra vigente de 100% de gratuidade dos itens do Farmácia Popular. O elenco atual inclui, entre outros, atenolol, anlodipino, captopril, propranolol, hidroclorotiazida, losartana, enalapril, espironolactona, furosemida e succinato de metoprolol.",Elenco de Medicamentos e Patologias,0,1,0,0,14.77,factual_correctness(mode=f1),0.8,ragas
A partir de qual idade o cidadão pode começar a utilizar o serviço?,"A idade para começar a utilizar os serviços do Ministério da Saúde, incluindo o Programa Nacional de Imunizações e o Programa Farmácia Popular, depende do serviço:

Programa Farmácia Popular:

Não existe uma idade mínima geral para acessar medicamentos. O importante é apresentar a documentação necessária e uma receita válida.
Para menores de idade, é preciso que um responsável legal faça a retirada.
No caso do Programa de Dignidade Menstrual, o benefício é destinado a pessoas de dez a quarenta e nove anos, conforme critérios do programa.

Programa Nacional de Imunizações:

A vacinação é um direito universal e está disponível para todas as idades nas Unidades Básicas de Saúde (UBS).
É fundamental manter a Carteira de Vacinação atualizada para garantir a imunização correta.

Se quiser saber detalhes sobre algum serviço específico, faixa etária para determinada vacina ou benefício, posso te ajudar! Qual informação deseja aprofundar?","Não há uma idade mínima geral informada nas regras de acesso para retirada de medicamentos pelo Farmácia Popular. O que importa é a apresentação da documentação exigida e da prescrição válida; no caso de menor de idade, aplicam-se as regras de representação legal quando necessário. Já para absorventes do Programa Dignidade Menstrual, a faixa etária prevista é de 10 a 49 anos, observados os demais critérios do programa.",Elegibilidade e Requisitos de Acesso,1,0,0,0,19.27,factual_correctness(mode=f1),0.77,ragas
A partir de qual semana de gravidez devo receber a vacina?,"Segundo o Ministério da Saúde, a recomendação para vacinação durante a gravidez depende do tipo de vacina:

Vacina dTpa (difteria, tétano e coqueluche acelular): deve ser aplicada em gestantes a partir da vigésima semana de gestação, sendo recomendada a cada gestação.
Vacina contra o Vírus Sincicial Respiratório (VSR): deve ser administrada a partir da vigésima oitava semana de gestação.

Se precisar de informações sobre outras vacinas durante a gestação ou quiser saber mais sobre o calendário vacinal do Programa Nacional de Imunizações, posso ajudar! Deseja saber sobre alguma vacina específica?","A vacina Abrysvo deve ser aplicada a partir de 28 semanas de gestação, conforme o Informe da Estratégia de Vacinação para Gestante. saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao/publicacoes/estrategia-de-vacinacao-contra-o-virus-sincicial-respiratorio-em-gestantes.pdf>.",Vacina VSR Gestante,0,1,0,0,15.29,factual_correctness(mode=f1),0.31,ragas
A partir de quantos anos é permitido ao cidadão fazer uso do serviço?,"O Programa Nacional de Imunizações (PNI) do Ministério da Saúde é universal e contempla todas as fases da vida, desde recém-nascidos até idosos. Ou seja, não há uma idade mínima para começar a utilizar os serviços de vacinação, pois existem vacinas indicadas já para o nascimento e para cada faixa etária ao longo da vida.

No caso do Programa Farmácia Popular, a maioria dos medicamentos e benefícios pode ser acessada por pessoas de todas as idades, desde que estejam dentro dos critérios estabelecidos para cada medicamento ou item (como fraldas geriátricas, medicamentos para doenças crônicas, entre outros). Para crianças, normalmente o responsável legal realiza a retirada dos itens.

Se quiser saber sobre a idade mínima para algum serviço ou vacina específica, ou detalhes sobre os benefícios do Programa Farmácia Popular, posso detalhar mais para você. Gostaria de saber sobre algum caso específico?","Não há uma idade mínima geral informada nas regras de acesso para retirada de medicamentos pelo Farmácia Popular. O que importa é a apresentação da documentação exigida e da prescrição válida; no caso de menor de idade, aplicam-se as regras de representação legal quando necessário. Já para absorventes do Programa Dignidade Menstrual, a faixa etária prevista é de 10 a 49 anos, observados os demais critérios do programa.",Elegibilidade e Requisitos de Acesso,0,1,0,0,23.4,factual_correctness(mode=f1),0.36,ragas
A presença do CID no atestado para fraldas é um requisito obrigatório?,"Sim, para a retirada de fraldas pelo Programa Farmácia Popular, é obrigatório que o laudo ou atestado médico contenha o Código Internacional de Doenças (CID), especialmente no caso de pacientes com deficiência.

Se precisar de mais informações sobre os documentos necessários ou sobre outros benefícios do Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?",O CID (Código Internacional de Doenças) é obrigatório especificamente no caso de pacientes com deficiência.,Fraldas Geriátricas,0,1,0,0,15.28,factual_correctness(mode=f1),0.33,ragas
A q se deve a necessidade de tomar a vacina da gripe todos os anos?,"A necessidade de tomar a vacina da gripe todos os anos se deve ao fato de que o vírus da gripe sofre mutações frequentes, mudando suas características. Além disso, a proteção oferecida pela vacina diminui com o tempo.

Por isso, é importante atualizar a imunização anualmente, já que a vacina é ajustada para proteger contra as cepas do vírus que estão em circulação naquele ano.

Se quiser saber mais sobre o Programa Nacional de Imunizações, o calendário vacinal ou sobre o Programa Farmácia Popular, posso ajudar! Tem mais alguma dúvida?","O vírus da gripe muda todo ano e a proteção da vacina diminui com o tempo. Por isso, é necessário vacinar-se todo ano com a formulação atualizada para a temporada.",Vacina influenza,0,1,0,0,18.49,factual_correctness(mode=f1),1.0,ragas
A quais grupos populacionais a vacina pneumocócica conjugada 20-valente (VPC20) deve ser administrada no calendário vacinal de rotina?,"Não encontrei uma resposta para essa pergunta. No entanto, se tiver alguma dúvida sobre vacinas e suas reações, calendário vacinal ou sobre o Programa Farmácia Popular, conte comigo!",Devem ser vacinadas na rotina as crianças menores de cinco anos de idade.,Vacina pneumocócica 20 -valente (conjugada) VPC20),0,1,0,0,15.3,factual_correctness(mode=f1),0.0,ragas
"A que se destina a vacina tríplice bacteriana ou DTP (difteria, tétano e pertússis adsorvida)?","A vacina tríplice bacteriana, conhecida como DTP (difteria, tétano e pertússis adsorvida), é destinada à prevenção de três doenças: difteria, tétano e coqueluche.

Ela é indicada principalmente para crianças menores de sete anos de idade, sendo utilizada como reforço após o esquema básico realizado com a vacina pentavalente.

Se quiser saber mais sobre o esquema de doses, reações ou outras vacinas do Programa Nacional de Imunizações do Ministério da Saúde, posso ajudar! Tem mais alguma dúvida?","A vacina DTP  é indicada para prevenir 3 doenças: difteria, tétano e coqueluche e suas complicações em crianças menores de 7 anos de idade, sendo utilizada principalmente para as doses de reforço após o esquema básico realizado com a vacina pentavalente.",Vacina DTP,0,1,0,0,15.79,factual_correctness(mode=f1),0.8,ragas
A que se deve a necessidade de tomar a vacina da gripe todos os anos?,"A necessidade de tomar a vacina da gripe todos os anos se deve ao fato de que o vírus da gripe sofre mutações frequentes. Além disso, a proteção oferecida pela vacina diminui com o tempo.

Por isso, o Ministério da Saúde atualiza a formulação da vacina anualmente, garantindo que ela seja eficaz contra as cepas mais recentes do vírus.

Se quiser saber mais sobre o calendário vacinal ou outras vacinas do Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","O vírus da gripe muda todo ano e a proteção da vacina diminui com o tempo. Por isso, é necessário vacinar-se todo ano com a formulação atualizada para a temporada.",Vacina influenza,0,1,0,0,14.53,factual_correctness(mode=f1),0.67,ragas
A quem o governo fornece absorventes gratuitamente?,"O governo fornece absorventes gratuitamente para pessoas que atendem aos seguintes critérios:

Idade entre dez e quarenta e nove anos;
Estar inscrita no Cadastro Único (CadÚnico);
Atender a pelo menos um dos critérios abaixo:

Ser estudante da rede pública de ensino fundamental ou médio, com renda familiar por pessoa de até meio salário mínimo;
Estar em situação de vulnerabilidade social extrema, com renda de até duzentos e dezoito reais por pessoa;
Ser pessoa em situação de rua.

Se quiser saber como retirar os absorventes ou quais documentos são necessários, posso te ajudar com essas informações. Gostaria de saber mais detalhes?","Pessoas com idade entre 10 e 49 anos, inscritas no CadÚnico e que atendam ao menos um dos critérios: ser estudante da rede pública, de ensino fundamental ou médio, que tenham renda familiar por pessoa de até meio salário mínimo,   
ser pessoa em situação de vulnerabilidade social extrema, com renda de até R$ 218 por pessoa ou  ser pessoa em situação de rua. 
",Programa Dignidade Menstrual,0,1,0,0,16.84,factual_correctness(mode=f1),0.92,ragas
A quem o governo fornece absorventes gratuitamente?,"O governo fornece absorventes gratuitamente para pessoas que atendem aos seguintes critérios:

Idade entre dez e quarenta e nove anos;
Estar inscrita no CadÚnico;
Atender a pelo menos um dos critérios abaixo:

Ser estudante da rede pública de ensino fundamental ou médio, com renda familiar por pessoa de até meio salário mínimo;
Estar em situação de vulnerabilidade social extrema, com renda de até duzentos e dezoito reais por pessoa;
Ser pessoa em situação de rua.

Se quiser saber como retirar os absorventes ou quais documentos são necessários, posso te ajudar com essas informações. Gostaria de saber mais detalhes?","Pessoas com idade entre 10 e 49 anos, inscritas no CadÚnico e que atendam ao menos um dos critérios: ser estudante da rede pública, de ensino fundamental ou médio, que tenham renda familiar por pessoa de até meio salário mínimo,   
ser pessoa em situação de vulnerabilidade social extrema, com renda de até R$ 218 por pessoa ou  ser pessoa em situação de rua. 
",Programa Dignidade Menstrual,0,1,0,0,15.8,factual_correctness(mode=f1),0.91,ragas
